time,price_eur_per_mwh,consumption_mwh,wind_speed_100m_weighted_ms,shortwave_radiation_weighted_wm2
2025-02-20 18:00:00,112.38,17846.7375,7.945056,89.050282
2025-02-20 19:00:00,122.45,17519.8575,8.470945,13.072262
2025-02-20 20:00:00,105.91,16678.3775,8.696943,0.0
2025-02-20 21:00:00,92.41,15721.815,8.973824,0.0
2025-02-20 22:00:00,90.84,14858.4375,9.162434,0.0
2025-02-20 23:00:00,83.0,14065.68,9.195466,0.0
2025-02-21 00:00:00,75.51,13237.5425,9.120705,0.0
2025-02-21 01:00:00,74.99,12865.535,8.98664,0.0
2025-02-21 02:00:00,79.8,12490.41,8.651211,0.0
2025-02-21 03:00:00,83.4,12541.0575,8.18823,0.0
2025-02-21 04:00:00,82.4,12754.2,7.905735,0.0
2025-02-21 05:00:00,82.03,13502.645,7.705676,0.0
2025-02-21 06:00:00,106.47,15110.5325,7.693059,0.0
2025-02-21 07:00:00,152.5,16236.2,7.631687,0.0
2025-02-21 08:00:00,145.21,16783.815,7.754549,0.0
2025-02-21 09:00:00,120.98,16956.1075,7.710698,10.760067
2025-02-21 10:00:00,98.68,16817.195,7.563654,81.905453
2025-02-21 11:00:00,83.4,16704.005,7.493575,191.40109
2025-02-21 12:00:00,78.0,16143.655,7.131083,287.907893
2025-02-21 13:00:00,76.41,15444.65,6.398812,353.135511
2025-02-21 14:00:00,79.52,15091.535,6.28514,391.721657
2025-02-21 15:00:00,82.94,15035.605,6.640963,374.263152
2025-02-21 16:00:00,103.47,15226.192500000001,6.889355,322.223815
2025-02-21 17:00:00,103.45,16023.755000000001,7.625915,234.390042
2025-02-21 18:00:00,101.98,16783.56,8.513945,118.65969
2025-02-21 19:00:00,81.95,16446.885,9.313346,19.47096
2025-02-21 20:00:00,80.25,15588.2975,9.896545,0.0
2025-02-21 21:00:00,70.85,14703.877499999999,10.112465,0.0
2025-02-21 22:00:00,70.64,13719.035,10.102905,0.0
2025-02-21 23:00:00,64.33,13011.4225,9.96211,0.0
2025-02-22 00:00:00,50.99,12361.495,9.552052,0.0
2025-02-22 01:00:00,48.62,12033.9475,9.163187,0.0
2025-02-22 02:00:00,47.96,11772.8925,8.825074,0.0
2025-02-22 03:00:00,42.62,11664.8,8.789489,0.0
2025-02-22 04:00:00,41.2,11747.0275,8.645454,0.0
2025-02-22 05:00:00,49.15,11893.814999999999,8.615772,0.0
2025-02-22 06:00:00,49.11,12279.65,8.741988,0.0
2025-02-22 07:00:00,61.22,12808.3225,8.72568,0.0
2025-02-22 08:00:00,68.25,13669.372500000001,8.610575,0.0
2025-02-22 09:00:00,67.74,14340.19,8.526522,15.357462
2025-02-22 10:00:00,53.21,14567.635,8.479882,95.204058
2025-02-22 11:00:00,47.13,14684.5875,8.382611,193.23379
2025-02-22 12:00:00,40.4,14689.57,7.715011,273.35609
2025-02-22 13:00:00,52.69,14151.4275,7.223937,326.714003
2025-02-22 14:00:00,68.0,13438.244999999999,7.053671,369.724708
2025-02-22 15:00:00,85.6,13211.585,6.850797,329.536072
2025-02-22 16:00:00,100.95,13413.73,6.948037,270.481787
2025-02-22 17:00:00,108.38,14168.8575,7.316264,178.417213
2025-02-22 18:00:00,106.98,14824.6175,7.650113,82.774302
2025-02-22 19:00:00,115.18,14375.8775,8.057377,14.398931
2025-02-22 20:00:00,103.0,13553.7,8.09017,0.0
2025-02-22 21:00:00,101.58,12884.3975,8.099931,0.0
2025-02-22 22:00:00,94.27,12456.42,8.109512,0.0
2025-02-22 23:00:00,83.51,11715.3,8.175482,0.0
2025-02-23 00:00:00,91.1,10906.7525,7.954324,0.0
2025-02-23 01:00:00,84.99,10344.9475,7.900719,0.0
2025-02-23 02:00:00,86.21,10071.65,7.705058,0.0
2025-02-23 03:00:00,83.63,10074.7875,7.556195,0.0
2025-02-23 04:00:00,85.77,10102.1675,7.332328,0.0
2025-02-23 05:00:00,87.33,10171.787499999999,7.181076,0.0
2025-02-23 06:00:00,87.7,10413.6475,7.123424,0.0
2025-02-23 07:00:00,108.0,10944.0475,6.822259,0.0
2025-02-23 08:00:00,112.24,11631.7925,6.520225,0.0
2025-02-23 09:00:00,99.35,12272.9325,6.296045,11.018956
2025-02-23 10:00:00,83.0,12928.6225,6.278628,66.876541
2025-02-23 11:00:00,81.5,13430.3525,6.023271,133.618111
2025-02-23 12:00:00,71.12,13211.3325,6.206737,202.535856
2025-02-23 13:00:00,69.2,12574.9275,6.445379,254.612203
2025-02-23 14:00:00,64.75,12210.02,6.637836,300.443299
2025-02-23 15:00:00,69.11,11870.425,6.558819,313.411607
2025-02-23 16:00:00,84.7,12016.615,6.258343,270.06556
2025-02-23 17:00:00,150.45,12811.3525,5.783695,209.877027
2025-02-23 18:00:00,154.69,13710.67,5.480938,115.050886
2025-02-23 19:00:00,117.02,13559.6225,5.718798,22.610389
2025-02-23 20:00:00,96.03,13118.215,6.318994,0.0
2025-02-23 21:00:00,77.32,12693.88,6.797987,0.0
2025-02-23 22:00:00,73.81,12404.825,7.444926,0.0
2025-02-23 23:00:00,65.99,11799.217499999999,7.931211,0.0
2025-02-24 00:00:00,70.83,11406.7525,8.238979,0.0
2025-02-24 01:00:00,67.99,11084.85,8.478911,0.0
2025-02-24 02:00:00,40.98,11117.295,8.465064,0.0
2025-02-24 03:00:00,37.1,11357.4275,8.604255,0.0
2025-02-24 04:00:00,65.34,11801.67,8.678762,0.0
2025-02-24 05:00:00,70.03,12774.115,8.837432,0.0
2025-02-24 06:00:00,81.0,14866.22,9.048943,0.0
2025-02-24 07:00:00,84.8,16272.685000000001,9.226395,0.0
2025-02-24 08:00:00,106.68,17018.0825,9.393932,0.0
2025-02-24 09:00:00,93.26,17259.625,9.47776,15.919524
2025-02-24 10:00:00,79.04,17252.62,9.463106,84.304422
2025-02-24 11:00:00,83.44,17203.2,9.698618,164.814339
2025-02-24 12:00:00,81.63,17038.5425,9.088058,259.181178
2025-02-24 13:00:00,83.0,16795.775,8.870947,327.474492
2025-02-24 14:00:00,86.4,16289.7975,9.029104,299.766516
2025-02-24 15:00:00,92.55,16134.47,9.110522,261.991174
2025-02-24 16:00:00,100.7,16095.255000000001,9.360515,202.574341
2025-02-24 17:00:00,112.94,16597.895,9.683125,119.073108
2025-02-24 18:00:00,137.81,17070.1125,9.918794,56.875722
2025-02-24 19:00:00,148.71,16821.515,9.85967,9.468578
2025-02-24 20:00:00,129.27,15891.3125,9.807831,0.0
2025-02-24 21:00:00,112.29,15033.5225,9.563066,0.0
2025-02-24 22:00:00,112.9,13990.4675,9.378765,0.0
2025-02-24 23:00:00,106.48,13079.005000000001,9.022754,0.0
2025-02-25 00:00:00,90.6,12262.6425,8.632072,0.0
2025-02-25 01:00:00,89.91,11790.9025,8.421209,0.0
2025-02-25 02:00:00,93.39,11581.0925,8.234993,0.0
2025-02-25 03:00:00,93.86,11635.6975,7.519739,0.0
2025-02-25 04:00:00,97.43,11858.0775,7.212615,0.0
2025-02-25 05:00:00,105.78,12787.2725,6.972155,0.0
2025-02-25 06:00:00,144.87,14665.225,6.851292,0.0
2025-02-25 07:00:00,167.16,15834.02,6.492061,0.0
2025-02-25 08:00:00,173.34,16211.04,6.256885,0.0
2025-02-25 09:00:00,153.73,16306.4125,6.025933,10.77181
2025-02-25 10:00:00,140.36,16498.935,5.763909,71.837776
2025-02-25 11:00:00,126.75,16456.9,5.418759,178.511344
2025-02-25 12:00:00,124.63,16224.435,5.127629,270.954381
2025-02-25 13:00:00,125.81,16146.1375,4.707079,301.714916
2025-02-25 14:00:00,134.38,15833.4875,4.393435,306.882282
2025-02-25 15:00:00,148.34,15476.0825,4.285802,274.431865
2025-02-25 16:00:00,170.68,15391.2625,4.163177,207.15671
2025-02-25 17:00:00,207.97,15757.6725,4.205634,137.699289
2025-02-25 18:00:00,233.05,16310.09,3.757233,71.411517
2025-02-25 19:00:00,188.09,16058.9275,3.468128,14.702108
2025-02-25 20:00:00,156.96,15262.2675,3.847905,0.0
2025-02-25 21:00:00,142.47,14485.5325,3.939569,0.0
2025-02-25 22:00:00,129.46,13610.17,3.913017,0.0
2025-02-25 23:00:00,115.13,12676.1475,3.89892,0.0
2025-02-26 00:00:00,122.99,12144.145,4.005158,0.0
2025-02-26 01:00:00,119.82,11820.8825,4.082973,0.0
2025-02-26 02:00:00,116.94,11582.66,4.151917,0.0
2025-02-26 03:00:00,115.98,11702.0175,3.968877,0.0
2025-02-26 04:00:00,116.56,12033.1125,4.076354,0.0
2025-02-26 05:00:00,117.27,12904.0075,4.351904,0.0
2025-02-26 06:00:00,132.65,14653.46,4.727592,0.0
2025-02-26 07:00:00,159.93,15979.5725,4.879531,0.0
2025-02-26 08:00:00,175.19,16561.285,4.882752,0.0
2025-02-26 09:00:00,160.22,16752.0975,4.858577,10.867651
2025-02-26 10:00:00,141.37,16910.059999999998,5.012614,52.73719
2025-02-26 11:00:00,129.95,16903.065,4.817151,102.212398
2025-02-26 12:00:00,120.53,16865.6525,4.62473,148.034452
2025-02-26 13:00:00,119.89,16592.47,4.513432,188.360932
2025-02-26 14:00:00,125.12,16253.2025,4.445189,198.23388
2025-02-26 15:00:00,132.9,16024.77,4.866957,176.890517
2025-02-26 16:00:00,149.75,15847.0075,4.917977,148.83691
2025-02-26 17:00:00,165.01,16166.8025,4.942879,109.745427
2025-02-26 18:00:00,172.57,16575.3875,4.892057,74.281896
2025-02-26 19:00:00,162.82,16389.8375,4.679743,18.320896
2025-02-26 20:00:00,147.38,15613.72,5.133474,8.5e-05
2025-02-26 21:00:00,118.44,14844.715,5.643493,0.0
2025-02-26 22:00:00,120.94,14081.72,6.15542,0.0
2025-02-26 23:00:00,112.46,13354.07,6.739492,0.0
2025-02-27 00:00:00,101.48,12625.477499999999,6.811288,0.0
2025-02-27 01:00:00,103.81,12204.5775,6.800345,0.0
2025-02-27 02:00:00,101.24,12166.07,6.901574,0.0
2025-02-27 03:00:00,99.6,12322.33,6.919828,0.0
2025-02-27 04:00:00,100.43,12589.65,6.760046,0.0
2025-02-27 05:00:00,105.87,13285.525,6.629731,0.0
2025-02-27 06:00:00,115.18,14967.87,6.715313,0.0
2025-02-27 07:00:00,152.32,16110.8225,6.57288,0.0
2025-02-27 08:00:00,159.05,16659.197500000002,6.39149,0.0
2025-02-27 09:00:00,142.58,16765.07,5.992864,15.666996
2025-02-27 10:00:00,129.94,16812.6825,5.909021,70.966348
2025-02-27 11:00:00,110.0,16905.752500000002,5.899862,144.458732
2025-02-27 12:00:00,101.1,16478.997499999998,5.910272,226.07104
2025-02-27 13:00:00,109.25,16238.6275,5.623704,239.577513
2025-02-27 14:00:00,110.0,15897.747500000001,5.247165,239.763611
2025-02-27 15:00:00,123.0,15631.5725,5.173734,241.903202
2025-02-27 16:00:00,142.62,15651.3625,4.924896,223.922686
2025-02-27 17:00:00,158.69,16020.7475,4.435714,168.916811
2025-02-27 18:00:00,174.71,16580.5875,3.948854,99.014633
2025-02-27 19:00:00,163.17,16415.13,3.886475,26.90254
2025-02-27 20:00:00,144.61,15560.23,3.786642,0.010841
2025-02-27 21:00:00,136.54,14684.9775,4.064371,0.0
2025-02-27 22:00:00,124.69,13900.1475,4.498936,0.0
2025-02-27 23:00:00,114.89,13090.97,4.811191,0.0
2025-02-28 00:00:00,115.47,12377.3125,4.905163,0.0
2025-02-28 01:00:00,110.54,12102.2575,5.025099,0.0
2025-02-28 02:00:00,109.38,12112.71,4.990107,0.0
2025-02-28 03:00:00,106.93,12175.5375,5.031834,0.0
2025-02-28 04:00:00,112.03,12332.7075,5.084029,0.0
2025-02-28 05:00:00,112.63,13017.5225,5.104983,0.0
2025-02-28 06:00:00,135.99,14600.0225,5.215143,0.0
2025-02-28 07:00:00,150.0,15802.6325,5.286326,0.0
2025-02-28 08:00:00,161.82,16521.1525,5.267195,0.002811
2025-02-28 09:00:00,145.5,16714.864999999998,5.115731,18.036173
2025-02-28 10:00:00,127.7,16866.002500000002,4.956962,77.850622
2025-02-28 11:00:00,115.97,16852.015,5.060571,141.74562
2025-02-28 12:00:00,109.51,16782.1625,5.202811,187.528541
2025-02-28 13:00:00,108.57,16352.335,5.211359,220.798729
2025-02-28 14:00:00,111.58,15886.43,5.286912,240.138675
2025-02-28 15:00:00,125.57,15610.5025,5.349229,277.748401
2025-02-28 16:00:00,135.05,15628.662499999999,5.564314,236.476759
2025-02-28 17:00:00,152.85,15908.057499999999,5.474842,191.447679
2025-02-28 18:00:00,161.24,16266.515,5.207083,100.189137
2025-02-28 19:00:00,158.86,15900.1175,5.074831,26.837709
2025-02-28 20:00:00,143.96,15111.4825,5.169747,0.06558
2025-02-28 21:00:00,132.94,14311.08,5.330088,0.0
2025-02-28 22:00:00,127.43,13635.1875,5.376752,0.0
2025-02-28 23:00:00,119.03,12691.154999999999,5.220173,0.0
2025-03-01 00:00:00,128.19,11972.067500000001,4.840092,0.0
2025-03-01 01:00:00,120.38,11526.75,4.621817,0.0
2025-03-01 02:00:00,117.09,11309.295,4.437895,0.0
2025-03-01 03:00:00,112.15,11243.32,4.600708,0.0
2025-03-01 04:00:00,109.75,11311.8425,4.581333,0.0
2025-03-01 05:00:00,114.38,11415.0075,4.621564,0.0
2025-03-01 06:00:00,118.86,11718.2375,4.547699,0.0
2025-03-01 07:00:00,135.79,12268.135,4.313806,0.0
2025-03-01 08:00:00,138.79,13051.067500000001,4.09047,0.002811
2025-03-01 09:00:00,137.74,13781.145,3.973227,20.247905
2025-03-01 10:00:00,125.08,14315.352499999999,3.844136,84.108177
2025-03-01 11:00:00,112.11,14709.6525,3.837548,156.682627
2025-03-01 12:00:00,102.21,14374.38,3.991527,221.507418
2025-03-01 13:00:00,97.27,13835.119999999999,4.191244,264.765712
2025-03-01 14:00:00,99.39,13539.380000000001,4.251575,297.883214
2025-03-01 15:00:00,109.23,13408.385,4.599895,267.342053
2025-03-01 16:00:00,125.41,13348.8825,4.711683,236.997256
2025-03-01 17:00:00,145.0,13909.0025,4.789937,183.455867
2025-03-01 18:00:00,158.55,14480.7475,4.71419,107.737446
2025-03-01 19:00:00,150.78,14195.8025,5.107531,29.224439
2025-03-01 20:00:00,137.29,13510.3225,5.667601,0.076587
2025-03-01 21:00:00,128.6,13021.442500000001,5.986774,0.0
2025-03-01 22:00:00,123.57,12690.9225,6.019074,0.0
2025-03-01 23:00:00,119.92,12135.05,5.878559,0.0
2025-03-02 00:00:00,123.94,11402.9825,5.842087,0.0
2025-03-02 01:00:00,107.54,11009.3675,5.642981,0.0
2025-03-02 02:00:00,99.32,10759.4625,5.468949,0.0
2025-03-02 03:00:00,93.01,10778.03,5.623502,0.0
2025-03-02 04:00:00,94.23,10943.75,5.85332,0.0
2025-03-02 05:00:00,93.98,10900.3175,6.064224,0.0
2025-03-02 06:00:00,95.89,11031.3,6.112913,0.0
2025-03-02 07:00:00,102.6,11381.494999999999,6.164619,0.0
2025-03-02 08:00:00,103.11,12091.502499999999,6.104057,0.034836
2025-03-02 09:00:00,89.0,12944.5975,5.961688,33.604855
2025-03-02 10:00:00,68.3,13305.525000000001,5.471265,139.722007
2025-03-02 11:00:00,49.0,13586.455,5.288798,262.447815
2025-03-02 12:00:00,27.5,13297.4725,5.276941,368.601719
2025-03-02 13:00:00,3.13,12617.91,5.407505,455.031929
2025-03-02 14:00:00,2.84,12139.15,5.546641,493.779947
2025-03-02 15:00:00,50.73,12078.692500000001,5.627785,465.040841
2025-03-02 16:00:00,80.43,12273.695,5.744663,398.752013
2025-03-02 17:00:00,126.55,13192.2725,5.66577,292.143619
2025-03-02 18:00:00,143.09,13946.2025,5.449209,165.086067
2025-03-02 19:00:00,146.1,13993.4725,5.664675,44.047579
2025-03-02 20:00:00,132.98,13436.2675,5.917207,0.148796
2025-03-02 21:00:00,120.0,13136.8175,6.009279,0.0
2025-03-02 22:00:00,120.79,12970.6225,6.022968,0.0
2025-03-02 23:00:00,112.78,12468.8925,6.156585,0.0
2025-03-03 00:00:00,108.01,11971.365000000002,6.352682,0.0
2025-03-03 01:00:00,103.69,11694.6675,6.489783,0.0
2025-03-03 02:00:00,102.79,11590.815,6.374427,0.0
2025-03-03 03:00:00,99.7,11741.7275,6.224569,0.0
2025-03-03 04:00:00,103.37,12213.8125,6.306005,0.0
2025-03-03 05:00:00,116.7,13004.907500000001,6.382499,0.0
2025-03-03 06:00:00,137.51,14753.9625,6.502871,0.0
2025-03-03 07:00:00,163.0,15809.2875,6.764292,0.0
2025-03-03 08:00:00,147.52,16405.09,7.018328,0.135971
2025-03-03 09:00:00,106.74,16629.8625,7.031516,44.835532
2025-03-03 10:00:00,72.39,16539.9625,6.742117,179.015475
2025-03-03 11:00:00,6.4,16358.545,5.739315,322.558713
2025-03-03 12:00:00,0.33,15879.325,5.417393,439.530267
2025-03-03 13:00:00,0.01,15406.305,5.422049,515.706908
2025-03-03 14:00:00,61.4,15115.9575,5.554088,537.938366
2025-03-03 15:00:00,84.1,15016.380000000001,5.73587,516.641703
2025-03-03 16:00:00,106.36,15018.475,5.682334,443.390754
2025-03-03 17:00:00,148.79,15666.8725,5.596653,327.818253
2025-03-03 18:00:00,183.95,16427.84,5.689537,185.311782
2025-03-03 19:00:00,175.93,16312.7425,5.883612,49.514816
2025-03-03 20:00:00,150.49,15554.65,6.032606,0.324479
2025-03-03 21:00:00,128.21,14822.04,6.138949,0.0
2025-03-03 22:00:00,124.93,14127.34,6.135175,0.0
2025-03-03 23:00:00,122.46,13370.8675,6.111308,0.0
2025-03-04 00:00:00,121.0,12826.9225,6.087798,0.0
2025-03-04 01:00:00,109.44,12427.0675,6.080471,0.0
2025-03-04 02:00:00,103.79,12335.65,5.915074,0.0
2025-03-04 03:00:00,104.82,12393.46,5.731069,0.0
2025-03-04 04:00:00,100.28,12863.2625,5.794789,0.0
2025-03-04 05:00:00,111.51,13816.592499999999,5.744064,0.0
2025-03-04 06:00:00,141.86,15482.380000000001,5.765028,0.0
2025-03-04 07:00:00,169.61,16409.3825,5.968631,0.0
2025-03-04 08:00:00,141.95,17025.4975,6.253024,0.248154
2025-03-04 09:00:00,110.98,16987.0625,6.227253,44.237026
2025-03-04 10:00:00,80.02,17021.34,6.401406,170.920479
2025-03-04 11:00:00,48.58,16745.53,5.80635,316.667545
2025-03-04 12:00:00,20.53,16204.3975,5.238754,434.564548
2025-03-04 13:00:00,14.34,15683.2725,5.374448,513.107843
2025-03-04 14:00:00,52.31,15247.695,5.686917,540.313418
2025-03-04 15:00:00,81.29,14978.59,5.747838,515.883262
2025-03-04 16:00:00,111.15,15077.185000000001,5.857751,445.034165
2025-03-04 17:00:00,148.61,16018.87,5.798211,330.42719
2025-03-04 18:00:00,180.92,16811.1725,5.851789,192.723483
2025-03-04 19:00:00,163.67,16731.275,6.104677,54.236167
2025-03-04 20:00:00,134.13,15877.7775,6.608901,0.393482
2025-03-04 21:00:00,114.38,15088.965,7.009248,0.0
2025-03-04 22:00:00,114.41,14412.605,7.389505,0.0
2025-03-04 23:00:00,106.81,13509.852499999999,7.671658,0.0
2025-03-05 00:00:00,90.05,12833.685,7.704731,0.0
2025-03-05 01:00:00,83.07,12517.0425,7.804776,0.0
2025-03-05 02:00:00,83.01,12401.8925,7.828691,0.0
2025-03-05 03:00:00,79.71,12464.0325,8.005179,0.0
2025-03-05 04:00:00,81.63,12864.76,8.066474,0.0
2025-03-05 05:00:00,91.94,13761.53,8.260841,0.0
2025-03-05 06:00:00,115.57,15591.865,8.465672,0.0
2025-03-05 07:00:00,140.16,16617.1825,8.723122,0.0
2025-03-05 08:00:00,85.64,17192.1175,8.684518,0.418548
2025-03-05 09:00:00,41.63,17065.9575,8.721846,55.315527
2025-03-05 10:00:00,0.02,16538.86,9.207455,198.368404
2025-03-05 11:00:00,-0.07,15988.875,8.415029,345.662551
2025-03-05 12:00:00,-4.28,15333.6425,7.40299,464.282913
2025-03-05 13:00:00,-3.7,15047.115,7.283722,540.240595
2025-03-05 14:00:00,0.05,15263.26,7.23862,566.264234
2025-03-05 15:00:00,48.5,15171.6125,7.334101,540.948102
2025-03-05 16:00:00,89.89,15262.0225,7.157701,465.275791
2025-03-05 17:00:00,133.13,16154.862500000001,7.337052,346.639392
2025-03-05 18:00:00,146.23,17042.5175,7.611516,200.771665
2025-03-05 19:00:00,145.89,17158.377500000002,7.636228,57.94903
2025-03-05 20:00:00,123.0,16185.855,7.600168,0.601762
2025-03-05 21:00:00,108.12,15317.4575,7.628682,0.0
2025-03-05 22:00:00,109.12,14541.235,7.877347,0.0
2025-03-05 23:00:00,96.98,13526.465,7.980298,0.0
2025-03-06 00:00:00,83.9,12870.6325,7.927681,0.0
2025-03-06 01:00:00,84.84,12512.365,7.838419,0.0
2025-03-06 02:00:00,87.0,12235.4525,7.801857,0.0
2025-03-06 03:00:00,88.12,12189.1475,7.816027,0.0
2025-03-06 04:00:00,94.56,12515.0425,7.71088,0.0
2025-03-06 05:00:00,95.91,13372.695,7.559609,0.0
2025-03-06 06:00:00,139.28,15112.2025,7.523417,0.0
2025-03-06 07:00:00,151.32,16085.135,7.4274,0.0
2025-03-06 08:00:00,108.5,16596.0825,7.2763,0.622122
2025-03-06 09:00:00,78.7,16643.8975,7.055326,58.870099
2025-03-06 10:00:00,50.47,16341.2675,7.027603,202.516755
2025-03-06 11:00:00,4.02,15948.5575,6.343269,349.145517
2025-03-06 12:00:00,0.08,15323.6625,5.196818,466.449843
2025-03-06 13:00:00,0.02,14934.7875,5.208846,542.122137
2025-03-06 14:00:00,13.16,14770.5525,5.324569,567.769891
2025-03-06 15:00:00,71.0,14564.395,5.228886,541.506015
2025-03-06 16:00:00,116.52,14626.765,5.193603,463.199647
2025-03-06 17:00:00,148.95,15473.7375,5.013228,347.406871
2025-03-06 18:00:00,165.36,16077.0825,5.207175,202.837323
2025-03-06 19:00:00,149.1,15956.2625,5.695349,60.211492
2025-03-06 20:00:00,125.64,15034.912499999999,6.25016,0.784109
2025-03-06 21:00:00,106.63,14231.45,6.646529,0.0
2025-03-06 22:00:00,101.47,13418.9375,6.819238,0.0
2025-03-06 23:00:00,91.11,12676.505,6.877983,0.0
2025-03-07 00:00:00,90.27,11881.314999999999,6.99289,0.0
2025-03-07 01:00:00,90.27,11506.4925,6.820551,0.0
2025-03-07 02:00:00,91.38,11257.0025,6.612204,0.0
2025-03-07 03:00:00,91.69,11378.6375,6.258567,0.0
2025-03-07 04:00:00,99.0,11892.8275,6.11999,0.0
2025-03-07 05:00:00,115.17,12817.095000000001,6.14444,0.0
2025-03-07 06:00:00,135.67,14450.0325,6.138671,0.0
2025-03-07 07:00:00,147.7,15480.815,6.075898,0.0
2025-03-07 08:00:00,122.23,15984.3375,6.093045,0.85407
2025-03-07 09:00:00,83.0,16128.815,5.945794,59.780647
2025-03-07 10:00:00,65.3,15837.595,5.677584,196.504984
2025-03-07 11:00:00,31.81,15353.5975,5.362013,340.532869
2025-03-07 12:00:00,12.79,14880.1125,4.097427,460.002253
2025-03-07 13:00:00,8.08,14260.3875,3.882106,535.801415
2025-03-07 14:00:00,37.06,13842.6,3.778666,559.990137
2025-03-07 15:00:00,90.15,13841.92,3.788809,537.307009
2025-03-07 16:00:00,126.99,14031.095,3.649959,461.227794
2025-03-07 17:00:00,149.91,14706.71,3.426206,344.964569
2025-03-07 18:00:00,216.64,15308.6625,3.52862,200.130573
2025-03-07 19:00:00,178.68,15181.61,3.737715,61.006966
2025-03-07 20:00:00,148.7,14253.5275,4.022692,0.901308
2025-03-07 21:00:00,132.4,13432.7875,4.177989,0.0
2025-03-07 22:00:00,119.11,12709.045,4.201923,0.0
2025-03-07 23:00:00,111.83,11914.380000000001,4.363863,0.0
2025-03-08 00:00:00,124.97,11340.365,4.430242,0.0
2025-03-08 01:00:00,113.94,10943.2825,4.409093,0.0
2025-03-08 02:00:00,117.22,10675.16,4.327376,0.0
2025-03-08 03:00:00,116.76,10636.122500000001,4.390401,0.0
2025-03-08 04:00:00,118.42,10806.455,4.378817,0.0
2025-03-08 05:00:00,121.3,10937.470000000001,4.248804,0.0
2025-03-08 06:00:00,127.82,11265.8975,4.229101,0.0
2025-03-08 07:00:00,120.59,11911.1075,4.3177,0.0
2025-03-08 08:00:00,98.04,12673.455,4.485325,1.238853
2025-03-08 09:00:00,72.54,13198.845,4.649707,66.655094
2025-03-08 10:00:00,18.05,13158.55,4.66286,212.180472
2025-03-08 11:00:00,2.07,12896.935000000001,4.51955,358.555883
2025-03-08 12:00:00,-0.34,12436.5475,3.772434,475.420853
2025-03-08 13:00:00,-0.1,11901.5175,3.673491,549.986309
2025-03-08 14:00:00,0.07,11487.525,3.901795,575.997593
2025-03-08 15:00:00,56.2,11426.664999999999,4.194581,551.863829
2025-03-08 16:00:00,100.86,11667.47,4.5095,476.209919
2025-03-08 17:00:00,145.58,12599.195,4.818355,357.624347
2025-03-08 18:00:00,174.05,13509.5475,5.465992,210.070928
2025-03-08 19:00:00,140.03,13480.842499999999,6.429552,65.525406
2025-03-08 20:00:00,111.21,12855.44,7.302327,1.302861
2025-03-08 21:00:00,100.0,12205.415,7.699114,0.0
2025-03-08 22:00:00,99.24,11709.51,7.777116,0.0
2025-03-08 23:00:00,97.94,11020.8,7.638995,0.0
2025-03-09 00:00:00,95.19,10386.2725,7.378257,0.0
2025-03-09 01:00:00,94.81,10002.855,7.133033,0.0
2025-03-09 02:00:00,94.44,9826.8825,6.858177,0.0
2025-03-09 03:00:00,96.51,9771.252499999999,6.722029,0.0
2025-03-09 04:00:00,98.67,9899.335,6.534366,0.0
2025-03-09 05:00:00,101.51,9949.61,6.429919,0.0
2025-03-09 06:00:00,100.0,10141.0575,6.407091,0.0
2025-03-09 07:00:00,93.01,10653.779999999999,6.369805,0.0
2025-03-09 08:00:00,65.4,11521.0425,6.319524,1.569081
2025-03-09 09:00:00,29.27,12226.5775,6.221937,69.733779
2025-03-09 10:00:00,10.1,12534.0125,6.174898,214.404143
2025-03-09 11:00:00,0.03,12349.0625,4.67755,359.052722
2025-03-09 12:00:00,-2.26,11947.7575,4.066046,475.937437
2025-03-09 13:00:00,-2.04,11439.3975,3.822756,551.501791
2025-03-09 14:00:00,0.09,11257.067500000001,3.715344,575.709185
2025-03-09 15:00:00,17.39,11134.3625,3.850805,548.394381
2025-03-09 16:00:00,90.56,11436.825,3.979849,475.448578
2025-03-09 17:00:00,125.74,12602.3975,4.180804,355.691154
2025-03-09 18:00:00,135.37,13503.385,4.528209,211.425392
2025-03-09 19:00:00,136.7,13458.4225,5.039073,68.228668
2025-03-09 20:00:00,130.2,12905.497500000001,5.407374,1.579615
2025-03-09 21:00:00,122.7,12385.9025,5.258003,0.0
2025-03-09 22:00:00,112.8,12162.8125,5.043659,0.0
2025-03-09 23:00:00,106.83,11458.92,4.669161,0.0
2025-03-10 00:00:00,96.83,10932.3925,4.291825,0.0
2025-03-10 01:00:00,94.92,10504.3025,4.094999,0.0
2025-03-10 02:00:00,96.7,10386.0825,3.975937,0.0
2025-03-10 03:00:00,96.87,10549.79,3.762945,0.0
2025-03-10 04:00:00,94.65,11070.425,3.616434,0.0
2025-03-10 05:00:00,106.37,12072.9325,3.519229,0.0
2025-03-10 06:00:00,148.49,13999.849999999999,3.415235,0.0
2025-03-10 07:00:00,159.75,15256.63,3.496399,0.0
2025-03-10 08:00:00,133.96,15866.3275,3.651743,2.133169
2025-03-10 09:00:00,98.88,16054.26,3.768916,70.627001
2025-03-10 10:00:00,84.38,15890.425,3.658972,199.323053
2025-03-10 11:00:00,77.88,15760.7025,3.115565,324.50761
2025-03-10 12:00:00,76.02,15612.895,2.748424,420.532482
2025-03-10 13:00:00,77.32,15236.3475,2.932967,467.352288
2025-03-10 14:00:00,83.91,15053.5,3.410637,478.195963
2025-03-10 15:00:00,97.47,14914.307499999999,3.784406,431.011493
